Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,threshold
ZRANB2-AS1,0.5004364154742401,1.2078415901161317e-7,0.001442694345357104,0.8596125996142612,NA,NA
RN7SL35P,0.5965072914809822,1.198215738628187e-7,0.0014426943252739991,0.8645697997310219,NA,NA
SLC25A39P2,0.55774644475553,1.1978280179281892e-7,0.0014426946307374078,0.8583937415501709,NA,NA
RN7SL48P,0.6670305399353307,1.1968199124389924e-7,0.0014426943425602098,0.8441881518851473,NA,NA
RN7SL38P,8.93719731343748,1.1924913685486184e-7,0.0014426905404484984,0.9456198783428167,0.9748143715401305,FALSE
LINC00403,178.32136928925368,1.1882798011980776e-7,0.0014426900461342832,0.9842128251599531,0.9926007557108616,FALSE
LINC01007,63.657855231018345,1.187561345367828e-7,0.0014426938255129537,0.6988900617123877,0.8395723778715698,FALSE
AKR1C2,202.3724605954613,1.1648583276236118e-7,0.0014426895917436023,0.9561819779158638,0.9796007802278928,FALSE
SLC26A3,0.6242984983973299,1.1645149887374342e-7,0.0014426947526718467,0.8120936829084585,NA,NA
POLR1C,522.2777839109389,1.1585587823210199e-7,0.0014426380669448756,0.8168768120776324,0.9071393505691491,FALSE
LINC00891,66.94656310656512,1.1553908373660466e-7,0.0014426864647787629,0.965024516582523,0.9836164156491879,FALSE
CISTR,10.24052141530032,1.154033393029272e-7,0.001442690292167335,0.9357320031867848,0.9696625904783707,FALSE
MTND4P24,1.495194819493273,1.1529388102143584e-7,0.001442694431319729,0.05953615411907563,0.2165752816434898,FALSE
SNORA30,0.8954281653906185,1.1464253093046587e-7,0.0014426942261397775,0.8800861700758312,NA,NA
PPM1A,5563.158265178645,1.1432217921332547e-7,0.0014426709616989233,0.9798584089280465,0.9907905521542327,FALSE
ABHD6,1867.8643666810983,1.1417234146721687e-7,0.001442669351311491,0.9041199342321511,0.954487385733711,FALSE
SCRN2,1170.1977895200257,1.1396711229293995e-7,0.0014426734881613174,0.8442312298534469,0.922290110907054,FALSE
KCNMB4,5321.838341920236,1.1313638864765443e-7,0.001442690541982795,0.9555603139012175,0.9793321589529557,FALSE
EPS8L1,24.230148174273133,1.1297258869618522e-7,0.001442678445140148,0.94227178775316,0.9731638491676956,FALSE
N6AMT1,902.9026076391755,1.1281440044085921e-7,0.0014426488935163576,0.9797613132266044,0.9907362362871875,FALSE
KCNA10,0.6129642063585564,1.1225236983258972e-7,0.0014426944988560446,0.8523232573158777,NA,NA
BNIP3P4,1.0172301190864286,1.1212412426191837e-7,0.0014426943098844655,0.8771544652173296,NA,NA
STMND1,2.853431264420585,1.1159747759289903e-7,0.0014426933985437224,0.9084564281833822,0.9566689581003442,FALSE
RN7SL672P,20.29742445875881,1.1120934275882174e-7,0.0014426908429364472,0.9547517178121424,0.9790138051951474,FALSE
RN7SL712P,7.760424971267366,1.1113985425502459e-7,0.0014426919458572964,0.9592039467666835,0.9805854232220709,FALSE
KRT16P1,1.7897530888111002,1.1066113043048958e-7,0.0014426934726707505,0.0011451538237475989,0.022942252789974922,TRUE
KLRF1,3.9751028702762823,1.1064221794595293e-7,0.001442692031954289,0.9499097583606331,0.9771802752640995,FALSE
XKR7,655.124324845782,1.1058471696170354e-7,0.0014426923495965607,0.11013328594037061,0.3083650996189928,FALSE
ZNF215,51.694539897113266,1.1015796412038222e-7,0.0014426924046283369,0.9753453500557323,0.989030307119123,FALSE
ANGPTL6,61.82005360066703,1.0953111263613156e-7,0.0014426804552516567,0.9746069678027995,0.9886319581455979,FALSE
RPL29P33,0.9052322568424095,1.0901191910672613e-7,0.0014426939068449692,0.9020422884639758,NA,NA
NT5C1B,0.6153691111365029,1.0861230389231958e-7,0.0014426947422004328,0.8024974973714591,NA,NA
KCNA4,754.4526087303972,1.0856572894915779e-7,0.0014426921733681033,0.9457347057534804,0.9748201067873848,FALSE
CTAG1B,2.6697813739095704,1.0830293916039341e-7,0.001442693507004236,0.9262919298169584,0.9657436951104498,FALSE
LINC00581,0.8210243441359381,1.078295443260448e-7,0.001442694341614079,0.878524315538486,NA,NA
HNF1B,3.892209190230766,1.0731563237103746e-7,0.0014426919297482147,0.9439897341091492,0.9740789374784438,FALSE
MFSD10,1728.9989099856277,1.0725235982759782e-7,0.0014426687822437002,0.7034739661361329,0.8421554624480102,FALSE
TRADD,571.1472237708808,1.0619883631181903e-7,0.0014426791175301242,0.8827419119131965,0.9432902506052261,FALSE
MT-TE,35.52192100741464,1.0603823468377663e-7,0.0014426928026492541,0.9368811873155791,0.9703169525258711,FALSE
SNORA7,0.7720894406690947,1.0531120178043884e-7,0.001442694177049848,0.8927127902514637,NA,NA
PLSCR2,0.7603403420941358,1.0477848576374395e-7,0.0014426935013354117,0.9178255931142396,NA,NA
ZDBF2,2526.530180763862,1.0436744191035972e-7,0.0014426878083613202,0.968073796359295,0.9856361430084669,FALSE
ZNF10,677.8202063770535,1.0433566359522901e-7,0.001442669509381343,0.9820357585496057,0.991884438808024,FALSE
PYCARD-AS1,24.69850150648388,1.0388928051617678e-7,0.001442679767709189,0.41848560398128054,0.6423152221889074,FALSE
ASH1L-IT1,2.995555890608657,1.0363773504834615e-7,0.0014426919359473661,0.9182423509563534,0.9610804753903193,FALSE
ZBTB8OSP2,4.011733259154387,1.0307500339999891e-7,0.001442692354027776,0.9717837086894741,0.9874750976383345,FALSE
MRPS31P5,442.93400889355917,1.029991883091903e-7,0.001442676351189369,0.033222207252846345,0.15609174890922808,FALSE
MTND5P10,0.9918544968754002,1.028802643570453e-7,0.001442693707349325,0.9168692456736132,NA,NA
CRYBA2,10.607816214365151,1.0284979038203778e-7,0.0014426934466610889,0.9262562533567085,0.9657436951104498,FALSE
FAIM,374.2836068870088,1.0279699346196573e-7,0.0014426383583494848,0.9891760133539828,0.9954949517699105,FALSE
RNU2-7P,0.6031351049840383,1.0275832241889053e-7,0.0014426943483783717,0.9301360258144082,NA,NA
LINC00457,0.6616867051049735,1.0269447803729923e-7,0.001442694624431355,0.8474558106588546,NA,NA
LINC01782,1.4856580581149927,1.0254643968946226e-7,0.0014426944279894948,0.9200755469906847,0.9622054772526328,FALSE
RNF222,1.095290960371377,1.0237332921839751e-7,0.0014426933030328756,0.9270529974328114,NA,NA
VIP,136.53434537199925,1.0234060670907675e-7,0.0014426932115793626,0.9338828628962597,0.9688533626193683,FALSE
RNF212,119.29330773009791,1.021298683306117e-7,0.0014426907710415682,0.7660783877709084,0.8795286934248115,FALSE
MIS12,588.3259175000513,1.0150581882772971e-7,0.001442657127868526,0.6460988827304195,0.8074828251970931,FALSE
SPINK2,2.9967266624642326,1.0110093921218667e-7,0.0014426933527503627,0.8652635019956145,0.9345385946315068,FALSE
ST3GAL5,3378.5162820904216,1.0061179888876544e-7,0.0014426708017126714,0.6939689626047922,0.836432378327661,FALSE
C9orf116,196.01788732120443,1.0032245464350408e-7,0.0014426767422114832,0.12008772469266878,0.32422477261234267,FALSE
ZFP14,1093.9911105492567,1.0015399665355172e-7,0.0014426551642596978,0.9188024492435549,0.9615345096349683,FALSE
LINC00404,5.024639903247589,9.995340172449957e-8,0.0014426929102225703,0.8693278939947602,0.9367135200484208,FALSE
RNMT,3022.392370826391,9.994153872399342e-8,0.001442663250489603,0.9334387313318684,0.9688533626193683,FALSE
LINC00216,0.5159629887614602,9.991685975289437e-8,0.0014426940237252822,0.8873585706610261,NA,NA
OR4N3P,1.6980469535407356,9.972985550455743e-8,0.0014426943731089515,0.8716867551666698,0.9374891190755557,FALSE
MTATP6P24,0.9295010632867461,9.959591728897485e-8,0.0014426938718336238,0.9140558366450415,NA,NA
PLAG1,226.56702967411337,9.881438831263199e-8,0.0014426861836550186,0.3598030972660912,0.5921273193875384,FALSE
SPATA31C2,6.186088321639377,9.755110565898088e-8,0.0014426922857178298,0.9464593656757699,0.9750196415276909,FALSE
LINC02188,6.29264304024343,9.703197608155772e-8,0.0014426919677301582,0.04696702813480486,0.19056314719680376,FALSE
RN7SL786P,8.60470515037753,9.691903427594827e-8,0.001442692548746851,0.9513179389306654,0.9775228738556289,FALSE
LRRC2-AS1,0.48451915687955666,9.684602523189284e-8,0.0014426941353353447,0.901408353360148,NA,NA
NR4A1,3521.034395930937,9.680982823671996e-8,0.0014426913051941966,0.9590289773493017,0.9804504392874083,FALSE
AASS,1770.2410457604958,9.655861316194158e-8,0.0014426777364461277,0.19936636218310416,0.42973645586532133,FALSE
DIRC3-AS1,2.978767123161294,9.634792783555368e-8,0.001442693352971662,0.6324756981406285,0.7978521110098765,FALSE
MRRFP1,1.5520955544810093,9.620828606680212e-8,0.0014426921903775238,0.9580697648621507,0.9801231846760081,FALSE
PLCXD2,861.6348027025232,9.609714005791107e-8,0.0014426907816073272,0.857656154093634,0.9300165655372001,FALSE
CDCA2,36.082965033456105,9.603327795449866e-8,0.0014426903473145386,0.9599666481024137,0.9811016367302557,FALSE
ZNF299P,0.47058103713822885,9.530973196177443e-8,0.0014426948433653053,0.8602907078113892,NA,NA
PKP1,135.20543154505717,9.516425604189005e-8,0.0014426925798667228,0.943955133945586,0.9740789374784438,FALSE
AC144530.1,2.592370509579462,9.378072360439964e-8,0.0014426926996462606,0.9587816181620193,0.9804353607576505,FALSE
TPST2,1920.2836486470367,9.376125657442912e-8,0.0014426643137301395,0.6000797937541702,0.7771162627325637,FALSE
TRIM43B,0.8990356154469101,9.37115043329387e-8,0.0014426943683982195,0.8931277547967599,NA,NA
KRT85,1.2374139695018898,9.329886159542689e-8,0.001442694448225637,0.8883004908798723,NA,NA
IGSF8,6492.8339771710325,9.26286402323294e-8,0.0014426844448736465,0.08719385754759314,0.2711262684054884,FALSE
RN7SL726P,4.3566280235525126,9.207472763661074e-8,0.0014426916478871444,0.9928910813546943,0.9970383137117422,FALSE
TENM2,3254.776695949118,9.192299468799953e-8,0.0014426920982820231,0.9587995876580464,0.9804353607576505,FALSE
AMTN,0.9355029462051508,9.146878621660358e-8,0.001442694180076134,0.9067556664850293,NA,NA
AC063976.3,0.5090733763391345,9.145584329041472e-8,0.0014426941679083313,0.9180153288534859,NA,NA
DLGAP5,28.6886780624281,9.145522011942211e-8,0.0014426927192469062,0.9092178014591072,0.9570975434099847,FALSE
FOXR1,1.917925875911744,9.13935233242236e-8,0.0014426934073694313,0.8087712549559903,0.9022739637486372,FALSE
SNORD92,1.2826555861000986,9.108694062201597e-8,0.00144269329927846,0.941479291125321,NA,NA
VN1R78P,1.6115593222278004,9.080564008934958e-8,0.0014426937218758177,0.8623780252905093,0.9328660720519288,FALSE
LINC00628,1.2884837805083906,8.987237454209154e-8,0.001442693589241848,0.9473690436791778,NA,NA
ELOCP23,1.0412948111658944,8.935247695833658e-8,0.0014426941890057807,0.9093899130102104,NA,NA
CDCA8,46.73247044558275,8.928721258029526e-8,0.0014426808802647277,0.9546776725771259,0.9790138051951474,FALSE
HOXB9,0.7875712658903284,8.905952481645426e-8,0.0014426940774654778,0.8918061055198997,NA,NA
FBXO36P1,0.6098478965574617,8.87441418594348e-8,0.0014426944706466664,0.8843283236466021,NA,NA
PRTFDC1,1234.6095814269058,8.811508305593681e-8,0.0014426815347721562,0.28009737769797305,0.5166904134758102,FALSE
LDHAP3,0.8160603276424496,8.792324272312413e-8,0.0014426937566833031,0.924715904100962,NA,NA
SLC52A3,400.894605280023,8.791471796489505e-8,0.0014426870161650693,0.9735485084058066,0.9879531850830987,FALSE
CHRDL1,2303.8739422837566,8.773438446859918e-8,0.0014426908511404454,0.9651835671926946,0.9836164156491879,FALSE
TRAV41,0.523363643984769,8.758594011276058e-8,0.0014426940221706358,0.931855241978487,NA,NA
PRICKLE2-AS3,2.9484416280365777,8.743348780893395e-8,0.0014426921672555661,0.9519581966724567,0.9778615298103014,FALSE
TBL1Y,5.233675058449568,8.717544383396334e-8,0.0014426941643346394,0.8894683072722264,0.9464924134459478,FALSE
SPATA31E1,1.5906640698160923,8.710226112154854e-8,0.0014426943340193914,0.8545580461743123,0.9283761221792854,FALSE
ERVW-1,2.8458359327665654,8.642047158277052e-8,0.0014426910862986831,0.9532410849882239,0.9782114099589345,FALSE
KLB,5.821105140442596,8.602158933110992e-8,0.001442693029537125,0.9212864592744009,0.9629427231416431,FALSE
ARF4P4,1.252607076098274,8.585939078202513e-8,0.001442694040459064,0.9198047952618932,NA,NA
EDNRB-AS1,0.6971841891648769,8.582841485447739e-8,0.0014426937030699873,0.9266253341051677,NA,NA
FDPSP8,1.0944924318676106,8.544549918048223e-8,0.0014426944956178825,0.8941933402664966,NA,NA
SLC9A2,120.96657814400008,8.52605482226473e-8,0.0014426922139731512,0.8162115275369468,0.9068033848397197,FALSE
ERBB4,5400.629222202158,8.51437629634972e-8,0.001442689470715945,0.6919009408179295,0.8352611744937691,FALSE
WDFY3,17134.41000930093,8.506385373068006e-8,0.0014426309620591067,0.9917736971572212,0.9964068671312621,FALSE
SMCR2,2.947741069984646,8.503508115442464e-8,0.0014426924879525672,0.9639884474840507,0.9831301111379246,FALSE
RPL31,10707.694837833245,8.416053668874067e-8,0.0014426381911357786,0.9912635801393942,0.9964068671312621,FALSE
LINC01974,0.513260893905918,8.304454106105991e-8,0.00144269418592785,0.8947857143588598,NA,NA
TMEM254-AS1,234.6133460008607,8.246901165994512e-8,0.0014426684680849888,0.7767885476156734,0.8848857119554274,FALSE
DHRS9,232.71783375051194,8.228439468442773e-8,0.001442688527738361,0.24174015836598692,0.47558820543722763,FALSE
NNAT,3517.3967302501896,8.185040585514181e-8,0.0014426931528169578,0.9525510102602308,0.9781485324478749,FALSE
MTRF1LP1,2.09672187271039,8.182953129026508e-8,0.0014426923783270056,0.957390840972621,0.9800891763252203,FALSE
GRB2,7648.24783405225,8.12940331453281e-8,0.0014426269375478874,0.31442276653481255,0.550655744566259,FALSE
MCTP1,1618.6622501098134,8.102648372525291e-8,0.0014426868099374917,0.9771554629550921,0.989810334786506,FALSE
NT5CP2,2.2707888711003563,8.070258026222997e-8,0.0014426932888147008,0.9467648606538115,0.97529036364947,FALSE
SLC7A6,1208.3318742544748,8.01789188067916e-8,0.001442645065766484,0.9336624569515843,0.9688533626193683,FALSE
RELN,4610.545648570126,7.99944875334104e-8,0.001442693035770092,0.9527530652599926,0.9782020007540133,FALSE
LINC01812,0.8349577589180833,7.972229628733362e-8,0.001442694765730993,0.8576285312247854,NA,NA
OPCML,6758.833588198012,7.95373215416767e-8,0.001442691756271655,0.9605076234255477,0.9813564233106432,FALSE
RPH3A,10304.927443637684,7.952713040301786e-8,0.0014426912321525603,0.9655626388362364,0.9838481607257269,FALSE
RPL12P30,0.5433000467626363,7.926901715534528e-8,0.0014426943267672695,0.9264335621925808,NA,NA
CCL13,0.47907976732585555,7.904299073275047e-8,0.0014426940133672628,0.9248917587036443,NA,NA
A4GNT,0.9111062019889505,7.8390734242964e-8,0.0014426932452145185,0.9451545950075549,NA,NA
CLEC9A,118.15901454364597,7.751221562759433e-8,0.0014426908828615297,0.9693501929582221,0.9862634888664973,FALSE
TMEM215,86.9042227089221,7.734719193034939e-8,0.0014426933764044888,0.949463022061579,0.9770584493036206,FALSE
RTP5,1144.137443521925,7.667884426873622e-8,0.0014426929530184768,0.9567956365483886,0.9800296702022401,FALSE
BIRC6,11699.178910875551,7.64659820501863e-8,0.0014426476760842882,0.9913427867140633,0.9964068671312621,FALSE
MMEL1,50.269156594367125,7.615329626636033e-8,0.0014426897600362213,0.9767315568674381,0.9896003915932667,FALSE
FREM1,377.7658905036022,7.57346561941956e-8,0.0014426877625203875,0.9766212623741485,0.9895764423852341,FALSE
SPATA31A3,1.5137497935741733,7.563427815494225e-8,0.0014426946676131696,0.8860047662489996,0.945052440517509,FALSE
RPL3P9,0.610629298998526,7.54883579515561e-8,0.001442694033587,0.9202342901426442,NA,NA
GOLGA2P1,0.7061392904174983,7.517814251600196e-8,0.0014426946436963464,0.8794322788190104,NA,NA
RAC1P4,0.6701118416016716,7.513567840249999e-8,0.00144269417742276,0.9304864886469568,NA,NA
CCNA1,162.49349165702878,7.486207548710634e-8,0.0014426926488127737,0.957444902494222,0.9800891763252203,FALSE
FILIP1,601.4083445707768,7.475421862091634e-8,0.0014426874772204324,0.9778049593496893,0.990202686009075,FALSE
IDO2,0.9361636868834439,7.322916889272934e-8,0.0014426937234506532,0.9394217425326905,NA,NA
ARID3C,13.84270579748989,7.322844147231414e-8,0.0014426901230004808,0.9700327613923673,0.9864015243740105,FALSE
ZRSR2,495.89073918071017,7.252263967684511e-8,0.0014426662597151715,0.9889021223882376,0.9953248998334666,FALSE
LMNTD1,26.325780039992832,7.22745709440738e-8,0.0014426919145250538,0.9988245106759991,0.9993699948631228,FALSE
KLHL23,1097.4849330138816,7.194096763703675e-8,0.0014426858556333027,0.9727183863634066,0.987559437033667,FALSE
SPATA31A5,1.068783576566202,7.184302299054899e-8,0.0014426948471522663,0.8484598654716884,NA,NA
MKX-AS1,2.9465364425941036,7.184018092751334e-8,0.0014426932775164028,0.8951415560902845,0.9493006129061109,FALSE
AVIL,253.5503549982405,7.16853108323566e-8,0.0014426888412621998,0.9735333462403482,0.9879531850830987,FALSE
LINC01876,4.561100515713845,7.081675250651568e-8,0.001442693439547088,0.9786315962199222,0.9906026249198602,FALSE
AMY1B,0.8359623441472852,6.977920390591831e-8,0.001442694194329193,0.9284220605422802,NA,NA
RPSAP47,1.3338556728407929,6.943550754318138e-8,0.0014426938620508889,0.9503177171197807,0.9772841020742701,FALSE
HTR2C,195.13749507079146,6.927236135207635e-8,0.0014426932729469627,0.1802553194421685,0.40741702093299814,FALSE
ZFP42,0.5617087191141427,6.879321321275493e-8,0.0014426940355693858,0.938179965251482,NA,NA
PRDX3P2,0.8728939798228271,6.820268093137776e-8,0.0014426942137768224,0.9294424855331,NA,NA
KRTAP5-4,0.561928236276296,6.804406543975531e-8,0.0014426947548870396,0.7262499452566143,NA,NA
CYP26A1,68.78523357450852,6.748741195864837e-8,0.0014426924638682999,0.8524528362415308,0.9271396825879872,FALSE
GABRA2,3273.7436878271733,6.701345113565978e-8,0.0014426912715316377,0.9724262790476874,0.987559437033667,FALSE
METTL14,1126.6033039137137,6.674691916098048e-8,0.0014426265526467682,0.9726981072489598,0.987559437033667,FALSE
PAQR9,292.7248433180009,6.645075088881625e-8,0.0014426902414875454,0.975481546657879,0.9890702589598879,FALSE
NCLP1,0.7265931628666942,6.597346694433611e-8,0.0014426945024263683,0.9113293394802542,NA,NA
RN7SL416P,1.4945491797741857,6.596060787735945e-8,0.00144269397770997,0.9411805949246015,0.9726086424814703,FALSE
PCDH8P1,13.846025073771793,6.59050768970519e-8,0.0014426924981621782,0.965824363944397,0.9839644847302054,FALSE
PFN2,8855.75394554604,6.564232772361231e-8,0.0014426870137166424,0.9827476648091427,0.9920567672894695,FALSE
ACTG1P23,0.5466202306359836,6.560152463836444e-8,0.0014426941835573835,0.901486214235405,NA,NA
HNRNPA1P12,0.6015673814553597,6.530703641283542e-8,0.0014426939729038678,0.9293128022554404,NA,NA
LINC02137,1.9631121174728112,6.524168485650403e-8,0.001442693309888674,0.9724813345355329,0.987559437033667,FALSE
RNF146,2340.4993920411066,6.517033518551919e-8,0.0014426560856245223,0.9918876029028637,0.9964068671312621,FALSE
SLC22A16,3.1118776045120082,6.516781113902899e-8,0.0014426926835465063,0.957888242631253,0.9800891763252203,FALSE
CASP14,1.1564500695445386,6.45350078131046e-8,0.0014426948307528407,0.9574912904165913,NA,NA
RBM12B-AS1,1.5715669729480475,6.445912769856784e-8,0.0014426920396610203,0.9708463339198251,0.9869856537454347,FALSE
MYLKP1,2.392458096884322,6.418210926742425e-8,0.0014426922195299357,0.966495264323787,0.984447627251864,FALSE
ZNF204P,444.70195900701094,6.390694448513849e-8,0.0014426912590921079,0.9056131325858704,0.9553486528927804,FALSE
MYL2,0.9168218871174677,6.329353278771399e-8,0.0014426944070267513,0.9249089404418795,NA,NA
FAM236A,1.9996562825459925,6.302992022653046e-8,0.0014426940311042333,0.9417543246223846,0.9728933879161681,FALSE
CDH12P3,0.6211684597281963,6.227037984056937e-8,0.0014426943412101194,0.9467470051430069,NA,NA
CDH12P1,0.6211684597281963,6.227037984056937e-8,0.0014426943412101194,0.9467470051430069,NA,NA
TEX19,0.5946510018730345,6.223824924003497e-8,0.0014426941282898729,0.9251729067245784,NA,NA
AC005597.1,0.49834793858852694,6.163006599821729e-8,0.0014426941580613175,0.954840658446191,NA,NA
PGM2L1,10037.505461281251,6.161839725105775e-8,0.0014426898015864277,0.9804653865463432,0.9910971480628455,FALSE
C2orf88,852.2071198084435,6.13459965749013e-8,0.0014426897050827557,0.9790416086156026,0.9906322463029549,FALSE
TIAM2,1173.6091326611304,6.121975950349867e-8,0.0014426826219766772,0.8404468603686385,0.920308737070223,FALSE
PIP5K1B,541.6224644108207,6.10941842157944e-8,0.0014426880886189138,0.9153295754583868,0.9597030791853325,FALSE
POU3F2,4060.9965505888817,5.960706616979371e-8,0.0014426730511512365,0.4698361095544275,0.6844796138364209,FALSE
SPRR3,0.40846404119726504,5.911688470057427e-8,0.0014426944725287314,0.6519018713271023,NA,NA
C16orf62,3786.645343997563,5.860802110467593e-8,0.0014426219661457097,0.8333655935235236,0.9161559496165376,FALSE
WNT3A,0.8257621343566414,5.8526303383178605e-8,0.0014426937925805018,0.9506284020447352,NA,NA
LINC01995,1.0008053268255024,5.8405548443193766e-8,0.0014426940264357676,0.9456697251889045,NA,NA
IGKV1D-12,0.8243816654838362,5.791000024412741e-8,0.0014426947512680057,0.8985888445688648,NA,NA
TOMM22P5,0.5548128399568755,5.695919507716933e-8,0.0014426946206746848,0.8927192651827556,NA,NA
CSNK1A1P3,0.7266895839882777,5.611511536487055e-8,0.0014426942849911511,0.9364369779384776,NA,NA
SLC22A8,5.120207068335343,5.6056273024325946e-8,0.001442691875805115,0.9744859331138547,0.9886319581455979,FALSE
RN7SL481P,19.01665544024005,5.592257469753339e-8,0.001442685035829024,0.9696739026277548,0.9862634888664973,FALSE
LINC01555,0.5379632255259285,5.509886534380301e-8,0.0014426939193911688,0.9215922289460927,NA,NA
FMR1-IT1,0.6558378053066044,5.5030608811050715e-8,0.0014426941811638953,0.936683071600245,NA,NA
ICOSLG,2060.868259230604,5.4776117264092586e-8,0.0014426890754094981,0.9826921481464522,0.9920567672894695,FALSE
CDK5R2,4122.53047304906,5.4447748666491956e-8,0.001442691614742917,0.3179509546708711,0.5538071341754112,FALSE
C7,1081.544785525331,5.413474764930338e-8,0.001442692301545068,0.9751444372452718,0.9889136273808783,FALSE
TDGF1P6,0.9720678975914244,5.4027816241950845e-8,0.0014426936154728967,0.9571892548663935,NA,NA
MIR3648-2,515.359014144628,5.3687017006224976e-8,0.0014426941542043552,0.9560369292924591,0.9796007802278928,FALSE
OR7E157P,12.892070527453564,5.3346145495296636e-8,0.0014426930506517069,0.9670648384439837,0.9848305098863933,FALSE
KRTAP10-5,0.43194393202643167,5.290436802459598e-8,0.0014426947487348556,0.9281748547428478,NA,NA
CFAP57,44.494000142344724,5.2493972403708096e-8,0.0014426893551665828,0.9758075468232441,0.9891907928049744,FALSE
C2-AS1,0.5099185246681445,5.2103862205080676e-8,0.0014426944808804579,0.9352592023869547,NA,NA
CRYGEP,0.7310765017864563,5.1867285327848396e-8,0.0014426946219004938,0.9235800643890404,NA,NA
FOXI1,0.8676333788409437,5.0644898645675185e-8,0.0014426943686257276,0.9418484605445687,NA,NA
LINC01013,24.505570128230673,5.028215336557102e-8,0.0014426903644007406,0.9802299950577857,0.9909460785780806,FALSE
C1orf146,0.6253125294155258,4.988343817376408e-8,0.0014426943376319998,0.9317585592875237,NA,NA
ALG1L6P,0.983730815432009,4.97942440449675e-8,0.0014426937857178511,0.9577147651378602,NA,NA
COX20P1,19.799071341623016,4.884044011484073e-8,0.001442685726545672,0.8987985385244538,0.9514558434002318,FALSE
ERVV-1,1.0135763802323237,4.8208141624605476e-8,0.0014426941016802534,0.9529875905099701,NA,NA
TMIGD2,115.65236862296605,4.777740819200033e-8,0.0014426918746287725,0.044247850132304936,0.1840758923810041,FALSE
ABCC6P2,17.19471990863562,4.75434569954845e-8,0.0014426893487071942,0.9829332063777793,0.9920567672894695,FALSE
GPR149,17.189794387598607,4.746848366613651e-8,0.0014426927934050892,0.9729888471461339,0.9876551927284926,FALSE
TMTC4,1709.5441491591378,4.5478542976958106e-8,0.0014426850401926213,0.9091634552366952,0.9570975434099847,FALSE
AC002066.1,0.7607124355117314,4.4845597123475914e-8,0.0014426945073375956,0.9462193373487511,NA,NA
MTND2P16,2.5038966370895195,4.420788500053495e-8,0.0014426933943034724,0.6410572818988758,0.8049139321971558,FALSE
CNTN1,15213.220431089178,4.420348101610087e-8,0.0014426916355054992,0.9830482507582882,0.9920567672894695,FALSE
MUC17,2.60312172651861,4.390369934529627e-8,0.0014426942453877455,0.9639427996124265,0.9831301111379246,FALSE
AC104794.4,2.4893974460340083,4.3218071896019605e-8,0.0014426927654916622,0.9816323943230926,0.9916623431504383,FALSE
SLC25A39P1,0.547810244342125,4.274058621943146e-8,0.001442694332028126,0.9263806047053718,NA,NA
PLXNB1,14308.444972072351,4.267409664912387e-8,0.0014426705262438626,0.1871729130704067,0.4157597900812117,FALSE
SNX6P1,0.6114175338758256,4.248060743838671e-8,0.0014426939479699292,0.9493904344560344,NA,NA
CAP2,2900.210830282979,4.2033895656645154e-8,0.0014426897431137702,0.9857514445453992,0.9935937761626664,FALSE
LINC01435,2.7719664917729996,4.125340406344642e-8,0.0014426932821080159,0.9330415168823813,0.9686243274580322,FALSE
SCOCP1,2.2366743087585474,4.0222659209484777e-8,0.0014426923809431414,0.873099229878289,0.9380774949988354,FALSE
CD247,62.58869967768844,3.991392137204212e-8,0.0014426877412683828,0.9410545044989885,0.9725663526970633,FALSE
TNFRSF12A,1356.3734660262219,3.947624589262368e-8,0.001442693290665751,0.004112566156993768,0.04775791989905427,TRUE
KAAG1,1.7778097033899118,3.93340994411626e-8,0.0014426940511496967,0.9632069555821101,0.9828094515292134,FALSE
CHAT,5.635673613148782,3.865978084814339e-8,0.0014426944207975019,0.9513309425057666,0.9775228738556289,FALSE
UCMA,1.0878301596685367,3.824965047415878e-8,0.0014426941721460169,0.961546231287973,NA,NA
LSM3P5,0.7120840626242566,3.7786168680470865e-8,0.0014426937652180308,0.9647082181459705,NA,NA
MEGF11,2791.4962488403435,3.777539276847674e-8,0.001442687021031401,0.9789279129728863,0.9906322463029549,FALSE
JOSD1,2971.3674975035497,3.762443240774556e-8,0.0014426552954726333,0.9397215276666908,0.9718430549266286,FALSE
KCNE2,16.827972375966326,3.745997481767507e-8,0.0014426868144493798,0.9968298479331367,0.9987366732915397,FALSE
PHF20L1,2704.3303786243378,3.741532158276133e-8,0.0014426644564238008,0.9956515443955254,0.9980550220527302,FALSE
RARRES2P1,1.4007322275909548,3.713521007366377e-8,0.0014426931367603308,0.9720348905214283,0.9874750976383345,FALSE
SNORA35,1.2831775890794983,3.639555298111884e-8,0.0014426940285220764,0.9666578795562428,NA,NA
GYG2P1,13.053024423478945,3.6112122862683157e-8,0.0014426944383891937,0.968638016074509,0.9859085275666921,FALSE
FAM183BP,3.5708557490706987,3.5972405734835856e-8,0.0014426924447128336,0.9860388448875205,0.9936963852264078,FALSE
FAM169B,2.7233757183950815,3.4719556440225807e-8,0.0014426933232583048,0.8956324821145147,0.9496889483733414,FALSE
SYT4,2739.446907120867,3.445652052063758e-8,0.0014426926542752318,0.9838173055134497,0.9922895001157781,FALSE
FLT3LG,242.7293264430852,3.3660324521700975e-8,0.0014426798971516838,0.993975988804805,0.9971850380465539,FALSE
PCDHA10,1278.684810409374,3.297666050680534e-8,0.0014426902714419166,0.9485677586222773,0.976530946097552,FALSE
BTNL8,10.190896733644644,3.282175433964443e-8,0.0014426923317720562,0.9827376847193698,0.9920567672894695,FALSE
